"659","2020-03-01","4","Algeria","3"
"660","2020-03-02","4","Algeria","3"
"661","2020-03-03","4","Algeria",\N
"662","2020-03-04","4","Algeria","5"
"663","2020-03-05","4","Algeria","12"
"664","2020-03-06","4","Algeria","17"
"665","2020-03-07","4","Algeria",\N
"666","2020-03-08","4","Algeria",\N
"667","2020-03-09","4","Algeria","20"
"668","2020-03-10","4","Algeria",\N
"669","2020-03-11","4","Algeria",\N
"670","2020-03-12","4","Algeria","20"
"671","2020-03-13","4","Algeria","25"
"672","2020-03-14","4","Algeria","26"
"673","2020-03-15","4","Algeria","37"
"674","2020-03-16","4","Algeria","48"
"675","2020-03-17","4","Algeria","58"
"676","2020-03-18","4","Algeria","60"
"677","2020-03-19","4","Algeria","72"
"678","2020-03-20","4","Algeria","90"
"679","2020-03-21","4","Algeria","102"
"680","2020-03-22","4","Algeria","139"
"681","2020-03-23","4","Algeria","201"
"682","2020-03-24","4","Algeria","230"
"683","2020-03-25","4","Algeria","264"
"684","2020-03-26","4","Algeria","302"
"685","2020-03-27","4","Algeria","367"
"686","2020-03-28","4","Algeria","409"
"687","2020-03-29","4","Algeria","454"
"688","2020-03-30","4","Algeria","511"
"689","2020-03-31","4","Algeria","584"
"690","2020-04-01","4","Algeria","716"
"691","2020-04-02","4","Algeria","847"
"692","2020-04-03","4","Algeria","986"
"693","2020-04-04","4","Algeria","1171"
"694","2020-04-05","4","Algeria","1251"
"695","2020-04-06","4","Algeria","1320"
"696","2020-04-07","4","Algeria","1423"
"697","2020-04-08","4","Algeria","1468"
"698","2020-04-09","4","Algeria","1572"
